,num,ra,dec,Rmag,redshift,ID,KIDS_TILE,RAJ2000,DECJ2000,FLUX_RADIUS,CLASS_STAR,MAG_GAAP_u,MAG_GAAP_g,MAG_GAAP_r,MAG_GAAP_i,MAG_GAAP_Z,MAG_GAAP_Y,MAG_GAAP_J,MAG_GAAP_H,MAG_GAAP_Ks,MAGERR_GAAP_u,MAGERR_GAAP_g,MAGERR_GAAP_r,MAGERR_GAAP_i,MAGERR_GAAP_Z,MAGERR_GAAP_Y,MAGERR_GAAP_J,MAGERR_GAAP_H,MAGERR_GAAP_Ks,FLUX_GAAP_u,FLUXERR_GAAP_u,FLUX_GAAP_g,FLUXERR_GAAP_g,FLUX_GAAP_r,FLUXERR_GAAP_r,FLUX_GAAP_i,FLUXERR_GAAP_i,FLUX_GAAP_Z,FLUXERR_GAAP_Z,FLUX_GAAP_Y,FLUXERR_GAAP_Y,FLUX_GAAP_J,FLUXERR_GAAP_J,FLUX_GAAP_H,FLUXERR_GAAP_H,FLUX_GAAP_Ks,FLUXERR_GAAP_Ks,Z_B,Z_ML,EXTINCTION_u,EXTINCTION_g,EXTINCTION_r,EXTINCTION_i,angularsep
20,57,13.57522,-28.43688,20.89,0.21729,KiDSDR4 J005418.063-282613.04 ,KIDS_13.5_-28.2 ,13.575266,-28.436957,3.365048885345459,0.035680320113897324,23.601606369018555,22.406131744384766,21.261531829833984,20.79897117614746,20.388338088989258,20.299915313720703,20.004669189453125,19.768146514892578,19.612071990966797,0.40397346019744873,0.037110015749931335,0.01390010491013527,0.03413049876689911,0.029209500178694725,0.05268879979848862,0.03313890099525452,0.05487800016999245,0.05449860170483589,3.305800078123866e-10,1.2299999907483539e-10,1.0123000215855882e-09,3.45999999484814e-11,2.913500107837308e-09,3.729999989432464e-11,5.057999796775903e-09,1.5899999372681606e-10,6850.31982421875,184.29345703125,7453.08203125,361.6846008300781,9842.6044921875,300.41619873046875,12290.19140625,621.2017822265625,14224.5576171875,714.0030517578125,0.58,0.58,0.07503824681043625,0.05846929922699928,0.040448788553476334,0.030057789757847786,0.31312096648810295
21,58,13.5673,-28.38054,21.4,0.63131,KiDSDR4 J005416.162-282250.20 ,KIDS_13.5_-28.2 ,13.567342,-28.380613,3.2972640991210938,0.06040402874350548,,23.776729583740234,21.90176773071289,20.91624641418457,20.40512466430664,20.07550621032715,19.73702621459961,19.370359420776367,19.21484375,,0.11659833043813705,0.021787572652101517,0.037408582866191864,0.029914699494838715,0.040105801075696945,0.023708699271082878,0.03563870117068291,0.034206800162792206,,,2.8493998827094913e-10,3.0600001699188084e-11,1.6096000088339224e-09,3.229999948062279e-11,4.527699992706857e-09,1.560000045808252e-10,6731.80810546875,185.47781372070312,9147.7060546875,337.905517578125,12579.6708984375,274.69647216796875,17715.421875,581.4984130859375,20498.2109375,645.8081665039062,0.6,0.59,0.0824701264500618,0.06426016241312027,0.04445488005876541,0.03303473815321922,0.2945506500897795
22,59,13.56647,-28.39309,22.16,0.89,KiDSDR4 J005415.967-282335.43 ,KIDS_13.5_-28.2 ,13.566533,-28.393176,3.2210400104522705,0.013868209905922413,23.342105865478516,22.72860336303711,22.431838989257812,22.499271392822266,22.15522003173828,21.707447052001953,21.365550994873047,21.384300231933594,22.69894027709961,0.2964786887168884,0.04421871155500412,0.03525759279727936,0.15965193510055542,0.14965400099754333,0.17829999327659607,0.10516700148582458,0.22669300436973572,0.8278239965438843,4.174799950185104e-10,1.1399999694239327e-10,7.488900055641068e-10,3.049999836024497e-11,9.884999485620938e-10,3.209999974163047e-11,1.0541000294850278e-09,1.549999989469697e-10,1343.477294921875,185.179931640625,2035.5213623046875,334.27447509765625,2807.8046875,271.9709167480469,2772.21435546875,578.8169555664062,828.1387329101562,631.4177856445312,0.13,0.11,0.08114059269428253,0.0632241889834404,0.04373820126056671,0.03250217065215111,0.36831953854079114
23,61,13.56739,-28.43768,21.52,0.48582,KiDSDR4 J005416.183-282615.96 ,KIDS_13.5_-28.2 ,13.567433,-28.437769,2.770817995071411,0.029362089931964874,23.450387954711914,22.854209899902344,21.792470932006836,21.4288330078125,21.106122970581055,20.736988067626953,20.659013748168945,20.330974578857422,20.203392028808594,0.3513616919517517,0.05459950119256973,0.021630872040987015,0.06824430078268051,0.05473539978265762,0.07602609694004059,0.05788480117917061,0.08790849894285202,0.09012579917907715,3.800799952546896e-10,1.2299999907483539e-10,6.701399990483026e-10,3.3700001123015966e-11,1.7868999613313008e-09,3.559999864344299e-11,2.8319000477949885e-09,1.780000036255558e-10,3536.930908203125,178.3077392578125,4983.42236328125,348.9523620605469,5387.763671875,287.2427978515625,7318.818359375,592.5810546875,8251.0400390625,684.9100341796875,0.56,0.56,0.07476037740707397,0.05825278162956238,0.040299009531736374,0.029946479946374893,0.348116520472813
24,62,13.52963,-28.35402,0.0,0.32338,KiDSDR4 J005407.392-282111.14 ,KIDS_13.5_-28.2 ,13.530801,-28.353096999999998,1.1351089477539062,0.5245602130889893,,,25.209209442138672,,26.58884048461914,25.506807327270508,22.598594665527344,,,,,0.4667605459690094,,8.47698974609375,5.637939929962158,0.306645005941391,,,,,,,7.652899841614769e-11,3.289999869759974e-11,,,22.63079261779785,176.6920623779297,61.4952278137207,319.3281555175781,901.7459106445312,254.68014526367188,,,,,1.0,0.24000000000000002,0.08207696676254272,0.06395381689071655,0.04424294829368591,0.03287725895643234,4.9803753885149264
25,66,13.54741,-28.40509,24.63,0.44613,KiDSDR4 J005411.395-282418.24 ,KIDS_13.5_-28.2 ,13.547483,-28.405068,2.4789340496063232,0.5454282760620117,,24.818078994750977,23.777212142944336,23.512908935546875,24.005807876586914,23.505428314208984,22.455791473388672,21.855579376220703,23.09502601623535,,0.37675073742866516,0.14883992075920105,0.4528154134750366,0.8038070201873779,0.8943570256233215,0.2728959918022156,0.3365260064601898,1.1145199537277222,,,1.0950999829173469e-10,3.7999998980797756e-11,2.866800130618685e-10,3.9300000753694775e-11,4.1480999191101375e-10,1.7300000321185394e-10,244.5248260498047,181.02999877929688,388.8426513671875,320.3027038574219,1029.0263671875,258.6426086425781,1796.5577392578125,556.8463745117188,575.0968627929688,590.3451538085938,0.5700000000000001,0.09,0.07849421352148056,0.061162158846855164,0.04231169819831848,0.03144212067127228,0.2443518903311687
26,67,13.54758,-28.42003,22.36,0.52542,KiDSDR4 J005411.427-282512.40 ,KIDS_13.5_-28.2 ,13.547614,-28.420112,3.363055944442749,0.004827401135116816,23.54671859741211,23.566858291625977,22.714820861816406,22.181747436523438,21.87818717956543,22.012439727783203,21.587059020996094,21.6700496673584,21.319541931152344,0.39096885919570923,0.10760703682899475,0.05120658874511719,0.1381734311580658,0.11368600279092789,0.24998599290847778,0.13754700124263763,0.30405598878860474,0.25502899289131165,3.4712999141817136e-10,1.2499999646475857e-10,3.4708999563370924e-10,3.440000020948908e-11,7.633100262971482e-10,3.6000001590874575e-11,1.414400041532815e-09,1.8000000101547897e-10,1736.0833740234375,181.78273010253906,1538.5855712890625,354.25201416015625,2291.03125,290.2413024902344,2131.748046875,596.987548828125,2951.231201171875,693.215576171875,0.6699999999999999,0.6699999999999999,0.07688722759485245,0.05991001054644585,0.04144546017050743,0.030798420310020447,0.31421530499848227
27,68,13.54207,-28.39949,0.0,0.11682,KiDSDR4 J005410.184-282358.14 ,KIDS_13.5_-28.2 ,13.542437,-28.399485,2.5604939460754395,0.15592120587825775,23.717851638793945,22.896770477294922,22.4419002532959,22.203975677490234,21.8243408203125,22.105968475341797,21.9029541015625,22.287155151367188,21.90871238708496,0.5281781554222107,0.05609904229640961,0.04395827651023865,0.13720668852329254,0.10924000293016434,0.252703994512558,0.168845996260643,0.514930009841919,0.3882879912853241,2.9600999429391095e-10,1.440000063634983e-10,6.425500131967965e-10,3.319999830608822e-11,9.80559966556882e-10,3.970000023167941e-11,1.3848000524063764e-09,1.7500000060177712e-10,1823.4052734375,183.46041870117188,1411.0123291015625,328.41156005859375,1712.1461181640625,266.26019287109375,1207.2911376953125,572.5800170898438,1714.9915771484375,613.32666015625,0.72,0.73,0.07871899753808975,0.06133731082081795,0.04243287071585655,0.0315321683883667,1.1623366980680532
28,69,13.54207,-28.39949,0.0,0.82624,KiDSDR4 J005410.184-282358.14 ,KIDS_13.5_-28.2 ,13.542437,-28.399485,2.5604939460754395,0.15592120587825775,23.717851638793945,22.896770477294922,22.4419002532959,22.203975677490234,21.8243408203125,22.105968475341797,21.9029541015625,22.287155151367188,21.90871238708496,0.5281781554222107,0.05609904229640961,0.04395827651023865,0.13720668852329254,0.10924000293016434,0.252703994512558,0.168845996260643,0.514930009841919,0.3882879912853241,2.9600999429391095e-10,1.440000063634983e-10,6.425500131967965e-10,3.319999830608822e-11,9.80559966556882e-10,3.970000023167941e-11,1.3848000524063764e-09,1.7500000060177712e-10,1823.4052734375,183.46041870117188,1411.0123291015625,328.41156005859375,1712.1461181640625,266.26019287109375,1207.2911376953125,572.5800170898438,1714.9915771484375,613.32666015625,0.72,0.73,0.07871899753808975,0.06133731082081795,0.04243287071585655,0.0315321683883667,1.1623366980680532
29,70,13.52947,-28.37514,22.58,0.98172,KiDSDR4 J005407.084-282230.82 ,KIDS_13.5_-28.2 ,13.529519,-28.375228,2.031877040863037,0.9519106149673462,24.191434860229492,23.887218475341797,22.812101364135742,22.199872970581055,21.47745132446289,21.1816463470459,20.843379974365234,20.675981521606445,20.320295333862305,0.6250312924385071,0.13605399429798126,0.04690846428275108,0.105509914457798,0.07806599885225296,0.10693799704313278,0.06261049956083298,0.1137780025601387,0.09023919701576233,1.9107999904566242e-10,1.100000021625469e-10,2.5776000778243713e-10,3.229999948062279e-11,6.96689983481491e-10,3.009999888226034e-11,1.3891999772752683e-09,1.3499999729216228e-10,2508.73291015625,180.38153076171875,3304.34765625,325.4567565917969,4542.52001953125,261.9507141113281,5323.7275390625,557.8919067382812,7406.3662109375,615.5681762695312,0.97,0.97,0.08036167919635773,0.06261727958917618,0.04331833869218826,0.032190170139074326,0.3527764811948992
30,71,13.53075,-28.41769,22.16,0.29381,KiDSDR4 J005407.396-282504.02 ,KIDS_13.5_-28.2 ,13.53082,-28.417783999999997,2.7977640628814697,0.24106550216674805,,24.209096908569336,22.732187271118164,22.294387817382812,21.978656768798828,21.522157669067383,21.55866813659668,21.290081024169922,21.334428787231445,,0.21513701975345612,0.0501224510371685,0.14554789662361145,0.09915599972009659,0.1546570062637329,0.12903200089931488,0.20499199628829956,0.24867600202560425,,,1.9227999747961633e-10,3.8099998850293915e-11,7.516600120105466e-10,3.4699999817977556e-11,1.275599958994178e-09,1.7100000582193076e-10,1583.14599609375,144.58245849609375,2417.453857421875,344.352294921875,2352.180419921875,279.5389709472656,3025.36181640625,571.2025756835938,2911.383056640625,666.8209838867188,0.49,0.49,0.07564626634120941,0.05894305929541588,0.04077653959393501,0.03030133992433548,0.40451988120684756
31,72,13.52818,-28.41987,23.71,1.0,KiDSDR4 J005406.770-282511.96 ,KIDS_13.5_-28.2 ,13.528212,-28.419989,2.2130300998687744,0.49031850695610046,24.44350814819336,24.6112117767334,24.682767868041992,,25.055063247680664,,22.26182746887207,24.01021957397461,,0.8274993300437927,0.30168426036834717,0.32911649346351624,,2.014659881591797,,0.23737500607967377,2.4118900299072266,,1.5220000260107724e-10,1.1600000127121035e-10,1.3279999322435287e-10,3.6900000416340006e-11,1.2470000032571704e-10,3.779999924180544e-11,,,93.10847473144531,172.76959228515625,,,1230.9033203125,269.1130676269531,247.00567626953125,548.7074584960938,,,1.52,1.63,0.07529131323099136,0.05866647884249687,0.04058520123362541,0.030159149318933487,0.4402176543958312
32,73,13.52497,-28.40487,22.46,0.63179,KiDSDR4 J005406.001-282417.90 ,KIDS_13.5_-28.2 ,13.525008,-28.404973,3.2973411083221436,0.005415402818471193,24.25421142578125,23.711023330688477,22.92622184753418,22.23379898071289,22.301254272460938,21.905197143554688,21.568096160888672,22.17287254333496,21.494956970214844,0.6659853458404541,0.13536877930164337,0.07050122320652008,0.125621035695076,0.1726820021867752,0.2134460061788559,0.12658900022506714,0.47492700815200806,0.2681269943714142,1.8095999698708454e-10,1.110000008575085e-10,3.039800078319388e-10,3.7899999111301597e-11,6.283299991416413e-10,4.079999879613716e-11,1.3483000271818923e-09,1.560000045808252e-10,1175.8226318359375,187.00987243652344,1698.3524169921875,333.8816223144531,2331.539306640625,271.84124755859375,1341.4959716796875,586.8025512695312,2510.989990234375,620.0999755859375,0.6699999999999999,0.6599999999999999,0.07666706293821335,0.059738460928201675,0.04132679104804993,0.03071022965013981,0.38983590089505316
33,77,13.50562,-28.43248,23.24,0.96342,KiDSDR4 J005401.356-282557.21 ,KIDS_13.5_-28.2 ,13.505654,-28.432558999999998,2.5255250930786133,0.12195239961147308,,23.92984962463379,23.54315948486328,22.664318084716797,22.279582977294922,22.095069885253906,21.699729919433594,21.676876068115234,21.165624618530273,,0.13987289369106293,0.10137678682804108,0.17573381960391998,0.15652400255203247,0.25793200731277466,0.144119992852211,0.28557300567626953,0.20780499279499054,,,2.4916999019630737e-10,3.209999974163047e-11,3.5663999531365675e-10,3.330000164503133e-11,9.082100071999832e-10,1.4699999550948917e-10,1200.7957763671875,173.11129760742188,1427.202392578125,339.052734375,2066.52392578125,274.3084411621094,2119.08837890625,557.3687133789062,3401.419677734375,651.0166625976562,0.9,0.91,0.07287746667861938,0.05678562819957733,0.03928403928875923,0.029192250221967697,0.3040869161133875
34,79,13.48659,-28.38827,24.79,0.29317,KiDSDR4 J005356.790-282318.23 ,KIDS_13.5_-28.2 ,13.486628,-28.388398000000002,1.6702690124511719,0.5751345157623291,24.4506778717041,24.75674819946289,25.0664005279541,24.014612197875977,,23.467439651489258,22.391124725341797,22.98019027709961,22.956167221069336,0.7174500226974487,0.2647908627986908,0.3622056543827057,0.6144658327102661,,0.8588719964027405,0.2534489929676056,0.9278050065040588,0.9772980213165283,1.5102999406657602e-10,9.980000159615088e-11,1.1603999705567247e-10,2.8299999496606e-11,8.752899793851299e-11,2.9200000056794906e-11,2.615100080927135e-10,1.4800000114334466e-10,,,402.8501892089844,318.6747131347656,1092.51025390625,255.03060913085938,637.7708129882812,545.0008544921875,653.697021484375,588.4088745117188,1.49,1.66,0.07650121301412582,0.05960923060774803,0.04123739153146744,0.030643800273537636,0.47625682439448686
35,80,13.49205,-28.40422,21.95,0.62787,KiDSDR4 J005358.104-282415.62 ,KIDS_13.5_-28.2 ,13.492103,-28.404339999999998,4.048631191253662,0.001884566037915647,23.40962028503418,23.23597526550293,22.706926345825195,22.488000869750977,22.083467483520508,22.07891273498535,21.9888973236084,22.717226028442383,22.107526779174805,0.3135104477405548,0.0759674608707428,0.04935933277010918,0.15862038731575012,0.1406629979610443,0.24956299364566803,0.1854500025510788,0.7786229848861694,0.4652479887008667,3.947999982489847e-10,1.1399999694239327e-10,4.716400048287994e-10,3.29999985670959e-11,7.698799930899725e-10,3.499999942646603e-11,1.0677999595642973e-09,1.560000045808252e-10,1437.992919921875,186.30001831054688,1448.1693115234375,332.87005615234375,1583.01171875,270.38726806640625,812.7203979492188,582.8325805664062,1428.4677734375,612.111083984375,0.69,0.7,0.07427147775888443,0.057871829718351364,0.04003546014428139,0.0297506395727396,0.4634554621227159
36,83,13.54474,-28.37028,23.13,0.628,KiDSDR4 J005410.745-282213.25 ,KIDS_13.5_-28.2 ,13.544775,-28.370348999999997,2.329000949859619,0.0764572024345398,23.545711517333984,23.966753005981445,23.456253051757812,22.869308471679688,23.818527221679688,22.904293060302734,22.778884887695312,23.011594772338867,24.08156967163086,0.32655611634254456,0.1493028998374939,0.08638687431812286,0.21587516367435455,0.6720510125160217,0.5241169929504395,0.3726249933242798,0.9761689901351929,2.9029600620269775,3.457799879758028e-10,1.0400000305388346e-10,2.392500086934035e-10,3.289999869759974e-11,3.8458999873647315e-10,3.0600001699188084e-11,7.493899945032467e-10,1.4900000677720016e-10,290.2679443359375,179.67056274414062,675.8504028320312,326.2527160644531,763.7932739257812,262.1337890625,619.2461547851562,556.7546997070312,231.75296020507812,619.6436767578125,0.63,0.63,0.08212496340274811,0.06399121135473251,0.04426882043480873,0.032896481454372406,0.27201837682395785
37,84,13.54516,-28.39761,23.32,1.046,KiDSDR4 J005410.849-282351.62 ,KIDS_13.5_-28.2 ,13.545207,-28.397672999999998,2.6030049324035645,0.001756960991770029,23.173654556274414,23.93194580078125,23.579072952270508,22.87188148498535,23.01532554626465,22.633270263671875,22.856189727783203,23.403615951538086,22.78238296508789,0.35342103242874146,0.16708354651927948,0.10763613879680634,0.2161462903022766,0.3226639926433563,0.40378299355506897,0.3977789878845215,1.4080699682235718,0.8522350192070007,4.88459994674173e-10,1.5899999372681606e-10,2.4758001204716606e-10,3.8099998850293915e-11,3.439699913787564e-10,3.41000006010006e-11,7.484500241794478e-10,1.4900000677720016e-10,608.7764282226562,180.91893005371094,868.0739135742188,322.8348693847656,711.6085815429688,260.7105712890625,431.7371826171875,559.91064453125,766.9966430664062,602.0441284179688,0.74,1.02,0.07910837978124619,0.06164070963859558,0.04264276102185249,0.0316881388425827,0.2712776092239213
38,85,13.53755,-28.38375,23.21,0.979,KiDSDR4 J005409.016-282301.75 ,KIDS_13.5_-28.2 ,13.53757,-28.38382,1.9046659469604492,0.6040477752685547,23.89840316772461,24.313077926635742,23.585773468017578,23.78890037536621,24.49120330810547,22.19908905029297,22.30740737915039,22.410898208618164,21.942506790161133,0.494462788105011,0.20199742913246155,0.09564977139234543,0.5065643191337585,1.2510299682617188,0.27142900228500366,0.2396170049905777,0.5607470273971558,0.39812201261520386,2.503199869607897e-10,1.1399999694239327e-10,1.741499999763363e-10,3.2399999350118946e-11,3.416699978497917e-10,3.009999888226034e-11,3.2149999329433854e-10,1.4999999853326784e-10,156.294677734375,180.08897399902344,1294.5784912109375,323.6387023925781,1179.4632568359375,260.3019104003906,1077.07275390625,556.272216796875,1662.3878173828125,609.5716552734375,0.6,1.52,0.08019497990608215,0.062487389892339706,0.04322848096489906,0.0321233905851841,0.25983939513526944
39,86,13.53298,-28.3665,23.75,0.1265,KiDSDR4 J005407.927-282159.73 ,KIDS_13.5_-28.2 ,13.533033,-28.366593,2.210047960281372,0.42613691091537476,,24.11430549621582,23.84295654296875,23.0731258392334,24.12904930114746,23.188486099243164,23.277009963989258,23.174772262573242,,,0.16626892983913422,0.13538964092731476,0.25863343477249146,0.8887400031089783,0.6748999953269958,0.5826240181922913,1.1219600439071655,,,,2.0896000207937249e-10,3.199999987213431e-11,2.6944999009792525e-10,3.3600001253519807e-11,6.213000114385636e-10,1.4800000114334466e-10,218.11314392089844,178.53857421875,520.2931518554688,323.41748046875,482.78173828125,259.06866455078125,532.9047241210938,550.6821899414062,,,0.64,0.08,0.08137845247983932,0.06340953707695007,0.04386642947793007,0.032597459852695465,0.3745371279876827
40,87,13.52876,-28.37394,23.12,1.102,KiDSDR4 J005406.914-282226.43 ,KIDS_13.5_-28.2 ,13.528811000000001,-28.374011,2.3339059352874756,0.055544350296258926,,24.032730102539062,23.515541076660156,22.759550094604492,22.225833892822266,22.632232666015625,21.196767807006836,21.767976760864258,21.120189666748047,,0.1555730402469635,0.08996661752462387,0.17667439579963684,0.15554200112819672,0.4076769948005676,0.08681590110063553,0.3117150068283081,0.18910600244998932,,,2.2542000210901136e-10,3.229999948062279e-11,3.644599899654821e-10,3.0199998751756496e-11,8.296299758292491e-10,1.3499999729216228e-10,1259.1231689453125,180.38153076171875,868.6541137695312,326.1657409667969,3280.276123046875,262.2921447753906,1947.073486328125,559.0043334960938,3545.22509765625,617.4842529296875,0.9500000000000001,0.96,0.08042287826538086,0.06266496330499649,0.04335132986307144,0.0322146899998188,0.30236987503788537
41,89,13.52628,-28.40238,22.79,0.6879,KiDSDR4 J005406.313-282408.90 ,KIDS_13.5_-28.2 ,13.526308,-28.402473,2.5385539531707764,0.02120921015739441,23.63808822631836,23.849933624267578,23.085554122924805,22.58062171936035,22.1568546295166,21.973411560058594,21.472341537475586,22.83363914489746,21.3392333984375,0.3742979168891907,0.1311442255973816,0.07885637134313583,0.1684858351945877,0.14774399995803833,0.2218569964170456,0.11234299838542938,0.8450660109519958,0.22540000081062317,3.1908001241198747e-10,1.100000021625469e-10,2.6741001080132776e-10,3.229999948062279e-11,5.424800053610568e-10,3.9400000623190934e-11,9.795000366352724e-10,1.5199999592319102e-10,1342.9873046875,182.75047302246094,1594.796875,325.87750244140625,2546.402587890625,263.47998046875,729.9610595703125,568.154052734375,2898.2021484375,601.6695556640625,0.8200000000000001,0.8600000000000001,0.07699987292289734,0.05999777838587761,0.04150618985295296,0.030843550339341164,0.3463420221761531
42,91,13.50394,-28.36725,23.17,0.688,KiDSDR4 J005400.960-282202.40 ,KIDS_13.5_-28.2 ,13.504003,-28.367334,2.5671730041503906,0.047736890614032745,23.587432861328125,24.78980255126953,23.44567108154297,23.226530075073242,22.30485725402832,22.06475067138672,21.474281311035156,21.344783782958984,21.337894439697266,0.31989943981170654,0.28050199151039124,0.08519411832094193,0.27563902735710144,0.16886399686336517,0.24487100541591644,0.113755002617836,0.2135629951953888,0.23376800119876862,3.332900067043454e-10,9.819999674531843e-11,1.1225000096093396e-10,2.9000000317802588e-11,3.8869998886248425e-10,3.049999836024497e-11,5.396399993529144e-10,1.3699999468208546e-10,1170.8021240234375,182.0946044921875,1465.05224609375,330.4195251464844,2540.4208984375,266.16632080078125,2875.321533203125,565.5723876953125,2901.0078125,624.6115112304688,1.07,1.11,0.0803474634885788,0.06260619312524796,0.04331066831946373,0.03218447044491768,0.3623151748754237
43,93,13.50662,-28.43862,23.46,0.2885,KiDSDR4 J005401.598-282619.29 ,KIDS_13.5_-28.2 ,13.506661000000001,-28.438692,2.054335117340088,0.13355520367622375,23.731571197509766,24.00249481201172,23.422452926635742,22.865510940551758,23.164535522460938,23.32180404663086,23.078414916992188,24.464231491088867,22.731962203979492,0.4283711016178131,0.14996227622032166,0.09068680554628372,0.2114706039428711,0.35169699788093567,0.7974269986152649,0.5119119882583618,3.715909957885742,0.8784760236740112,2.940100107817756e-10,1.1600000127121035e-10,2.331299875368842e-10,3.219999961112663e-11,3.986800056754447e-10,3.330000164503133e-11,7.5473000071824e-10,1.4699999550948917e-10,531.590576171875,172.19544982910156,461.1592712402344,338.7019348144531,580.516357421875,273.70660400390625,162.64772033691406,556.6578369140625,803.830322265625,650.384033203125,0.63,0.63,0.07236147671937943,0.05638356879353523,0.03900589048862457,0.028985559940338135,0.2898788644526729
44,96,13.48804,-28.40045,23.27,0.7741,KiDSDR4 J005357.133-282402.03 ,KIDS_13.5_-28.2 ,13.488055,-28.400564,2.5520238876342773,0.0030295299366116524,24.058286666870117,24.250682830810547,23.831388473510742,23.119844436645508,23.452739715576172,23.184803009033203,22.54732322692871,23.05918312072754,22.984294891357422,0.5700189471244812,0.1882067769765854,0.13390906155109406,0.2748008072376251,0.48405900597572327,0.6701679825782776,0.2983570098876953,1.0243799686431885,1.0069500207901,2.1714000042472037e-10,1.1399999694239327e-10,1.8517999633704818e-10,3.209999974163047e-11,2.7323998619266376e-10,3.3700001123015966e-11,5.965999916313081e-10,1.5100000416712334e-10,407.3907470703125,181.629150390625,522.8626708984375,322.73553466796875,946.4010620117188,260.0679016113281,593.1439208984375,559.626220703125,637.011474609375,590.7847290039062,0.6699999999999999,0.8600000000000001,0.07470139116048813,0.058206818997859955,0.0402672104537487,0.02992285043001175,0.4131397894039337
45,97,13.4859,-28.42946,23.97,0.436,KiDSDR4 J005356.627-282546.49 ,KIDS_13.5_-28.2 ,13.485949999999999,-28.429583,1.9787009954452515,0.6611961722373962,,24.692169189453125,24.37248992919922,24.1250057220459,23.949047088623047,24.009984970092773,22.783533096313477,24.278505325317383,,,0.2802636921405792,0.21355532109737396,0.6010202765464783,0.7201640009880066,1.4840199947357178,0.3848870098590851,3.076240062713623,,,,1.2357999346068738e-10,3.190000000263815e-11,1.6624999987779887e-10,3.2699998958607424e-11,2.366500051476095e-10,1.3100000251231592e-10,258.1372985839844,171.221435546875,244.69674682617188,334.4592590332031,761.6990356445312,270.01751708984375,193.00054931640625,546.8319091796875,,,0.8,0.12000000000000001,0.07165631651878357,0.05583411082625389,0.03862578049302101,0.028703099116683006,0.47024290592495216
46,102,13.46641,-28.36623,23.61,0.5133,KiDSDR4 J005351.950-282158.71 ,KIDS_13.5_-28.2 ,13.466460999999999,-28.36631,2.326643943786621,0.09488484263420105,24.543622970581055,24.146974563598633,23.703529357910156,23.494346618652344,23.924312591552734,24.374956130981445,23.02907943725586,,,0.7748529314994812,0.15343259274959564,0.10513633489608765,0.34744793176651,0.7379410266876221,2.0099399089813232,0.4638189971446991,,,1.3829999645498248e-10,9.869999956224618e-11,2.0309000314799874e-10,2.870000070931411e-11,3.067099907383408e-10,2.96999994042757e-11,4.2185999138411034e-10,1.3499999729216228e-10,263.53009033203125,179.11325073242188,174.5360107421875,323.1052551269531,606.843994140625,259.2396240234375,,,,,0.26,0.24000000000000002,0.07915695756673813,0.061678558588027954,0.04266894981265068,0.03170759975910187,0.33021806753199584
47,106,13.46003,-28.39164,22.89,0.6436,KiDSDR4 J005350.416-282330.15 ,KIDS_13.5_-28.2 ,13.460069,-28.391709,4.497125148773193,0.00016024080105125904,23.672996520996094,24.10443115234375,23.268056869506836,22.773609161376953,22.502548217773438,22.542783737182617,22.181442260742188,21.95345687866211,22.5561466217041,0.3385041356086731,0.152112677693367,0.07447399199008942,0.20765084028244019,0.2063159942626953,0.3852599859237671,0.22213299572467804,0.3826789855957031,0.7175620198249817,3.098399870005153e-10,9.659999883337989e-11,2.1198999500260385e-10,2.96999994042757e-11,4.5922998737069065e-10,3.1500000524653515e-11,8.209000146308654e-10,1.5699999633689288e-10,977.6320190429688,185.77391052246094,944.6556396484375,335.19940185546875,1325.82470703125,271.25323486328125,1642.3858642578125,578.87646484375,944.9874267578125,624.5411987304688,0.65,0.6799999999999999,0.07399476319551468,0.05765620991587639,0.03988629952073097,0.029639799147844315,0.27741280336067875
48,107,13.46054,-28.42475,23.33,1.022,KiDSDR4 J005350.525-282529.57 ,KIDS_13.5_-28.2 ,13.460522000000001,-28.424881,2.5402119159698486,0.17590680718421936,23.58109474182129,24.251371383666992,23.567625045776367,23.66468048095703,22.378232955932617,21.726818084716797,21.613550186157227,21.796241760253906,21.8042049407959,0.3658270239830017,0.18774040043354034,0.10324646532535553,0.4441620707511902,0.17013299465179443,0.18191799521446228,0.13264800608158112,0.31673699617385864,0.36486101150512695,3.38339994909731e-10,1.1399999694239327e-10,1.856400033695138e-10,3.209999974163047e-11,3.4913000268588235e-10,3.319999830608822e-11,3.6177999485076384e-10,1.4800000114334466e-10,1097.254638671875,171.9380645751953,2004.5999755859375,335.875732421875,2238.09814453125,273.4352722167969,1898.9635009765625,553.9756469726562,1889.44140625,634.9463500976562,1.11,1.13,0.07035835832357407,0.05482275038957596,0.03792612999677658,0.02818318083882332,0.47503071238727934
